Date,ZHVI_pct_change,Unemployment_Rate,Median_Household_Income,CPI,GDP_Growth,Poverty_Rate_lag5,CPI_pct_change,Unemployment_Rate_pct_change,Median_Household_Income_pct_change,Population_pct_change,Poverty_Rate_pct_change,Income_yoy_pct,Interest_Rate_diff1,Mortgage_Rate_diff1,real_mortgage_rate,Income_CPI_interaction,hot_market,rising_rates,accelerating_prices,accelerating_inflation,recession_period,pandemic_period,rising_rate_environment,falling_rate_environment,zero_rate_environment,housing_boom,housing_bust,housing_recovery,housing_stable_growth,post_pandemic_adjustment,early_expansion,late_expansion,interest_x_mortgage,unemployment_x_gdp,pandemic_x_unemployment,pandemic_x_interest,pandemic_x_mortgage,recession_x_unemployment,recession_x_interest,hot_market_x_mortgage,hot_market_x_inflation,prev_qtr_change,ma2q_price_change,ma4q_price_change,price_acceleration,price_volatility,trend_strength,interest_rate_momentum,interest_rate_acceleration,unemployment_momentum,inflation_momentum,zhvi_approx,price_to_income,affordability_change,real_mortgage_rate_change,mortgage_payment_pct_income,population_momentum,socioeconomic_change,employment_rate,GDP_Growth_std,employment_rate_std,Median_Household_Income_pct_change_std,economic_health_index,affordability_pressure,price_volatility_std,ma2q_price_change_std,population_momentum_std,affordability_pressure_std,housing_pressure_index
2005-07-01,5.80961498122341,6.566666666666666,47198.41768945148,204.2,2.769544343635219,19.9,1.2227362855254498,-9.216589861751157,2.054490744597937,0.0,0.0,7.920195211776848,0.5166666666666662,0.0440000000000004,5.720897422811943,2.5121003816960963,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0.02273333333333352,18.186674523204605,0.0,0.0,0.0,0.0,0.0,0.0440000000000004,1.2227362855254498,5.455903312462218,5.014152419487117,5.5290728251336905,0.8835017859502017,0.7716887808365411,1.097127908673621,0.4966666666666667,-0.046666666666667134,-0.6666666666666652,0.18164971570329147,596509.9944485041,12.638347293193684,0.036795286608436006,0.0317726371447459,44.48698247204218,-0.0272124899164089,9.686098636523388,-6.566666666666666,0.11062779925328751,0.4305296796817861,0.4759467477520447,0.3390347422290394,0.036795286608436006,0.009780866384351985,1.7297103488612449,-0.54421058540051,1.318578808448212,0.6284648595733247
2005-10-01,4.222096412033149,6.266666666666667,48030.35048787444,204.7333333333333,3.3331525251349383,19.9,0.261181847861569,-4.5685279187817285,1.7626285777137207,0.0,0.0,8.125053959455709,0.5200000000000005,0.4593333333333333,6.18439501478665,0.4603665890208788,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0.23885333333333353,20.887755824178946,0.0,0.0,0.0,0.0,0.0,0.4593333333333333,0.261181847861569,5.80961498122341,5.6327591468428135,5.368061997569973,0.35371166876119187,0.549744908663334,0.7636174356106551,0.49499999999999966,0.04333333333333306,-0.666666666666667,0.0017963290110056818,621695.2215215334,12.94379939364557,0.024168674381688016,0.4567215148547176,475.6414817184959,-0.0272124899164089,11.2899565181293,-6.266666666666667,0.23207438531781405,0.6224352297235836,0.32265868140247167,0.3923894321479564,0.024168674381688016,-0.4108806196588196,2.0076901243634113,-0.54421058540051,0.8679343732452575,0.4801333231373348
2006-01-01,2.7647274704225566,6.233333333333333,48644.65579012273,206.0,4.674884633576658,19.9,0.6186909801367602,-0.5319148936170248,1.2789940027678304,0.6250705298200154,3.70370370370372,7.391699169241073,0.476666666666667,0.0181666666666657,6.206882338183643,0.7913020531614671,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.008659444444443989,29.14011421596117,0.0,0.0,0.0,0.0,0.0,0.0181666666666657,0.6186909801367602,4.222096412033149,5.015855696628279,5.015004058057698,-1.5875185691902614,0.7417093338596503,0.5150327011264214,0.5183333333333333,0.0033333333333342985,-0.2999999999999998,-0.9615544376638807,638883.4000932437,13.133681176606633,0.014669709965860589,0.011979756865298098,19.087616643333956,-0.0272124899164089,15.559103449222622,-6.233333333333333,0.521191522598915,0.6437580686171166,0.06865039521489182,0.4111999954769745,0.014669709965860589,-0.04704070112533559,1.7304757407918208,-0.54421058540051,0.5289158481403645,0.4170350756015849
2006-04-01,2.097217107476368,6.366666666666667,49061.12008252156,209.03333333333333,0.0052692071612249,18.9,1.4724919093851208,2.1390374331550888,0.8561357576372997,0.0,0.0,6.082107631763112,0.4500000000000002,0.3551666666666664,6.5594802820004405,1.2606529764562244,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0.15982499999999994,0.033547285593131866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7647274704225566,3.4934119412278526,4.563085544035333,-1.457368941610592,1.3785650213739233,0.4181885165390307,0.49833333333333374,-0.043333333333333446,-0.033333333333333215,0.35750913227519115,652282.172056826,13.295297191741186,0.012305462037742965,0.3404417475728152,377.76371087467265,0.15626763245500386,22.075938110748726,-6.366666666666667,-0.48501965457627877,0.5584667130429841,-0.15343773435671862,-0.026663558630004424,0.012305462037742965,1.1600242080411027,1.0463438769985876,-0.10773699377340626,0.4445357188457211,0.6357917025280013
2006-07-01,0.4895907809567168,6.400000000000001,49486.0965192027,211.3,1.81806481532316,18.9,1.0843565619518492,0.523560209424101,0.8662183740736573,0.0,0.0,4.846939668196759,0.3399999999999998,-0.0326666666666666,6.528230166503428,0.939289578010032,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.011106666666666638,11.635614818068227,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,2.097217107476368,2.4309722889494623,3.7234139927888705,-0.6675103629461887,1.6496984449059655,0.10729379851243169,0.4633333333333336,-0.02666666666666684,0.13333333333333375,0.8538009292483606,655475.6854370404,13.245653457081387,-0.003733931926744538,-0.04351023228618509,-34.61530770117262,0.15626763245500386,21.818978407392766,-6.400000000000001,-0.09439750771849068,0.5371438741494505,-0.1481422731677156,0.09820136442108142,-0.003733931926744538,1.673917147468381,0.5689214323908539,-0.10773699377340626,-0.1279110708650094,0.5017976288052047
2006-10-01,-1.2786082525114262,6.3,50133.52415502897,210.45016666666663,2.9784874576350058,18.9,-0.4021927748856457,-1.5625000000000222,1.308302091628999,0.0,0.0,4.378843056091153,0.0,-0.3188333333333313,6.216243351785522,-0.5261896486209614,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.0,18.764470983100537,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.4895907809567168,1.2934039442165424,2.3934079427221975,-1.607626326519651,1.548572300083622,-0.3433967469069259,0.395,-0.11000000000000038,0.0333333333333341,-0.3881353474332716,647094.7192298366,12.907425323398606,-0.025535028134226034,-0.31481140558447485,-329.2253952488183,0.15626763245500386,14.44620483367656,-6.3,0.15565097086418064,0.6011123908300506,0.0840432099736208,0.28026885722261735,-0.025535028134226034,1.4822476323687008,0.05773883591481867,-0.10773699377340626,-0.9059933078734156,0.13156404165917443
2007-01-01,-1.056650847095686,6.066666666666666,51208.85910660483,212.778,1.31335992464869,18.9,1.1061209264901397,-3.703703703703709,2.144941872130479,0.6523784741387928,-16.326530612244916,5.271295016548905,0.0099999999999997,-0.0246666666666683,6.186597087378641,2.37256509086846,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.0002466666666666756,7.9677168762020525,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-1.2786082525114262,-0.3945087357773547,1.0182317765860538,-1.768199033468143,1.8045675358554663,-0.44148380567914375,0.1699999999999999,-0.3399999999999998,-0.10000000000000142,-1.486549336837495,640257.1873975832,12.502859828701082,-0.03134362466262941,-0.035727875931569696,-24.67231006197177,0.15626763245500386,8.811427594178781,-6.066666666666666,-0.20315158183321325,0.7503722630847821,0.5234523172015526,0.35689099948437386,-0.03134362466262941,1.967448396171343,-0.7007488544108826,-0.10773699377340626,-1.1133024146122033,0.011415033343712688
2007-04-01,-0.7906087542964957,5.900000000000001,52668.8166693778,216.00683333333336,2.547233307156661,19.6,1.5174657781036327,-2.7472527472527264,2.850986310266501,0.0,0.0,7.353473750269135,-0.0066666666666668,0.1469999999999993,6.33313929197895,4.326274159671361,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,-0.000980000000000015,15.028676512224303,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-1.056650847095686,-1.167629549803556,0.06288719720649316,0.22195740541574027,1.5677531275105927,-0.7764526431764517,0.00499999999999985,0.0099999999999997,-0.2333333333333334,1.5083137013757855,635195.2580240053,12.06017712551561,-0.03540651572924669,0.13182534221896297,141.8276829960629,0.1630946185346982,6.8748137896768275,-5.900000000000001,0.06272410070699382,0.8569864575524465,0.8942718305154397,0.6046607962582934,-0.03540651572924669,1.5186020281443602,-1.048161743432831,-0.09149654714801912,-1.2583072042681558,-0.21984086667616143
2007-07-01,-1.7867551756982405,5.900000000000001,54170.54245254051,217.8275,2.6815443162781527,19.6,0.842874569554497,0.0,2.8512616727078166,0.0,0.0,9.466185985229302,-0.1766666666666667,0.1833333333333335,6.5189412367881365,2.403255955070836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.03238888888888892,15.821111466041105,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-0.7906087542964957,-0.9236298006960908,-0.6590692682367227,0.2660420927991902,0.7913326754890637,-28.41206565195366,0.0016666666666664502,-0.0166666666666665,-0.1666666666666652,0.411344851613493,623845.8738754716,11.516330566968769,-0.04509440888693328,0.17490458763778852,168.90618164887542,0.1630946185346982,6.874149850085862,-5.900000000000001,0.09166550728005436,0.8569864575524465,0.8944164528096725,0.6143561392140579,-0.04509440888693328,0.0470129369763114,-0.9385169683599636,-0.09149654714801912,-1.604068605818432,-0.6467672960875258
2007-10-01,-2.373704672958965,5.933333333333334,55262.74595178171,218.728,0.941514170783304,19.6,0.41340051187293,0.5649717514124131,2.0162314235603107,0.0,0.0,10.231121556289423,-0.5766666666666662,-0.323833333333333,6.186666064254324,0.8335111025541189,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.18674388888888854,5.586317413314271,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-1.7867551756982405,-1.2886819649973682,-1.228155757400462,-0.9961464214017448,0.42246896476523355,3.601601208488429,-0.09166666666666674,-0.1699999999999999,0.0,-0.6745912085491357,609037.6152152278,11.020762807310193,-0.04303174147153843,-0.3279673384520623,-285.5112284613825,0.1630946185346982,9.721106303060113,-5.933333333333334,-0.2832770995809783,0.835663618658914,0.45585268278872987,0.33607973395555524,-0.04303174147153843,-0.6521131762213144,-1.1025583765625937,-0.09149654714801912,-1.530451900424324,-0.8441550000890627
2008-01-01,-3.0248917546621734,6.1000000000000005,55529.10763037779,221.5705,-0.7617567680213432,19.6,1.2995592699608594,2.80898876404494,0.4819913922273766,1.0153132638352158,4.878048780487809,8.436525630807768,-1.3200000000000007,-0.3441666666666672,5.840510922181804,0.6263763818104278,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0.4543000000000009,-4.646716284930194,0.0,-0.0,-0.0,6.1000000000000005,-1.3200000000000007,-0.0,0.0,-2.373704672958965,-2.080229924328603,-1.5019298625123467,-0.5869494972607245,0.7177204422625172,2.46295450429245,-0.3766666666666665,-0.3999999999999995,0.03333333333333233,-0.42947405768156705,590614.8866097913,10.636131423921698,-0.034900613515914225,-0.35716225936627577,-292.8481518719779,0.1630946185346982,27.327837019959063,-6.1000000000000005,-0.6502988133366516,0.7290494241912485,-0.3499409910875818,-0.09039679341099498,-0.034900613515914225,-0.09250806496362758,-1.4582517667309414,-0.09149654714801912,-1.2402515284383255,-0.7206269768202285
2008-04-01,-4.039397458397021,6.433333333333334,54934.44761109061,224.9286666666667,2.106228371788458,16.4,1.515619934362511,5.464480874316924,-1.0708978491883123,0.0,0.0,4.3016552962164445,-1.09,0.2093333333333333,6.0498631893846975,-1.6230741278957443,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.2281733333333333,13.55006919183908,0.0,-0.0,0.0,6.433333333333334,-1.09,0.0,0.0,-3.0248917546621734,-2.6992982138105694,-1.9939900894039684,-0.6511870817032084,0.9483343917170634,2.6894714322013256,-0.9483333333333335,-0.7433333333333345,0.16666666666666696,0.8861587580879293,566757.603891161,10.316980119715256,-0.030006333269692487,0.19417713398970818,172.7750270714981,0.25382831595880395,-15.314252440072028,-6.433333333333334,-0.032303873683938784,0.515821035255918,-1.165529361491541,-0.22733739997318722,-0.030006333269692487,0.34458625861439135,-1.7364389517722654,0.12434624979616189,-1.0655744165039533,-0.5832702149664164
2008-07-01,-4.661598243832932,7.0,53980.169637772255,228.8945,-4.941677871198171,16.4,1.7631515769443773,8.808290155440401,-1.7371212687423032,0.0,0.0,-0.3514323581585765,-0.1466666666666665,0.2225000000000001,6.262860409421828,-3.062808104326609,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,-0.032633333333333306,-34.59174509838719,0.0,-0.0,0.0,7.0,-0.1466666666666665,0.0,0.0,-4.039397458397021,-3.5321446065295974,-2.8061872654290996,-1.0145057037348475,0.9652153493760439,2.3378241790691896,-1.2050000000000005,0.23000000000000065,0.33333333333333304,0.21606066440165161,540337.6413813811,10.009928553527248,-0.029761767748417656,0.2048684842305563,178.1767282527851,0.25382831595880395,-9.440906800867044,-7.0,-1.550990401327995,0.15333277406585613,-1.5154345952889205,-0.971030740850353,-0.029761767748417656,0.37658159448524076,-2.1106903833165984,0.12434624979616189,-1.056845860559902,-0.6666520998987744
2008-10-01,-4.296349363347495,7.866666666666667,53252.678623265005,224.1628333333333,-8.071934455669401,16.4,-2.0671823336369743,12.38095238095238,-1.3477004970325113,0.0,0.0,-3.637291802818754,-1.4333333333333331,-0.4558333333333335,5.832985882008704,2.7859426584993767,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0.6533611111111112,-63.49921771793263,0.0,-0.0,-0.0,7.866666666666667,-1.4333333333333331,-0.0,-0.0,-4.661598243832932,-4.3504978511149766,-3.5248980324627723,-0.6222007854359113,1.0217712494521898,1.5310273181966465,-0.6183333333333333,0.9433333333333336,0.5666666666666664,0.24753164258186633,517122.8485659652,9.710738725921006,-0.029889307002177845,-0.43516150999696374,-354.1182722052528,0.25382831595880395,-12.168875826721887,-7.866666666666667,-2.2254997292062058,-0.4010610371660039,-1.3109080623401217,-1.3124896095707772,-0.029889307002177845,0.48377486248398055,-2.478429111577323,0.12434624979616189,-1.0613977430399242,-0.7329264355842762
2009-01-01,-3.559675358116998,9.033333333333331,53312.78523888485,222.23,-2.9524114856114774,16.4,-0.8622452279853032,14.83050847457623,0.1128705957592624,2.0667452553788435,6.976744186046502,-3.991280404226194,-0.3233333333333334,-0.7978333333333332,5.0570235207304215,-0.0973221325732822,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0.2579661111111111,-26.67011708669034,0.0,-0.0,-0.0,9.033333333333331,-0.3233333333333334,-0.0,-0.0,-4.296349363347495,-4.478973803590214,-4.005559205059905,0.3652488804854368,0.701854641220818,1.009866193386005,-0.7899999999999998,-1.2866666666666666,0.8666666666666671,-3.8303339105813516,498714.9539543698,9.354509461843332,-0.03668405402843211,-0.7892108810534801,-597.0671572512535,0.25382831595880395,27.327837019959063,-9.033333333333331,-1.1223422389475766,-1.1473603984396596,-0.5438058340168743,-0.9378361571347034,-0.03668405402843211,-0.12257932297185921,-2.5361616172989403,0.12434624979616189,-1.303902611408875,-0.9595743254708781
2009-04-01,-2.7707488071088027,9.9,54262.56521109067,223.841,-0.0569818663740229,17.2,0.7249246276380461,9.594095940959434,1.7815238276335243,0.0,0.0,-1.2230620843892814,-0.0033333333333332,-0.0308333333333328,5.034002273807301,1.291470497375539,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0.00010277777777777188,-0.5641204771028268,0.0,-0.0,-0.0,9.9,-0.0033333333333332,-0.0,0.0,-3.559675358116998,-3.9280123607322466,-4.139255105923612,0.7366740052304972,0.4631073285512386,0.6917258403292943,-0.8783333333333333,1.1099999999999997,1.1666666666666643,1.2049371056516711,484896.8153168059,8.936120388530735,-0.044725923365537046,-0.03808257960971326,-22.042430291708765,0.5166863138447109,9.654656161881094,-9.9,-0.4984335484973899,-1.7017542096715208,0.33258259978599974,-0.6225350527943038,-0.044725923365537046,-0.5750892226730822,-2.288579217329431,0.7496487236681061,-1.5909173387415592,-0.9262342637689915
2009-07-01,-1.4462908242649952,10.466666666666669,55586.81076073167,226.6325,2.710712946865507,17.2,1.2470905687519185,5.723905723905731,2.440440374481856,0.0,0.0,2.976354342234555,-0.0233333333333334,0.1281666666666661,5.167215615345351,3.0434501746177225,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,-0.002990555555555551,28.372128843858977,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0,-2.7707488071088027,-3.1652120826129004,-3.822092943101557,0.7889265510081955,0.8374317451382735,0.3494084774323851,-0.1633333333333333,0.32000000000000023,0.8666666666666689,1.5871698556233493,477883.79716972576,8.597071690742121,-0.03794137534491748,0.11569576097914691,88.14864173574216,0.5166863138447109,7.047908311897123,-10.466666666666669,0.09795077907221562,-2.064242470861584,0.678650212558119,-0.42921382641041655,-0.03794137534491748,0.13438684351386362,-1.94580400864231,0.7496487236681061,-1.3487764734045653,-0.6026362287162265
